"","importance","Ens_id","description","Category"
"ENSG00000115590",0,"IL1R2","interleukin 1 receptor type 2 [Source:HGNC Symbol;Acc:HGNC:5994]",NA
"ENSG00000115594",0,"IL1R1","interleukin 1 receptor type 1 [Source:HGNC Symbol;Acc:HGNC:5993]",NA
"ENSG00000115604",0,"IL18R1","interleukin 18 receptor 1 [Source:HGNC Symbol;Acc:HGNC:5988]",NA
"ENSG00000115896",0,"PLCL1","phospholipase C like 1 (inactive) [Source:HGNC Symbol;Acc:HGNC:9063]",NA
"ENSG00000116133",0,"DHCR24","24-dehydrocholesterol reductase [Source:HGNC Symbol;Acc:HGNC:2859]",NA
"ENSG00000116544",0,"DLGAP3","DLG associated protein 3 [Source:HGNC Symbol;Acc:HGNC:30368]",NA
"ENSG00000116701",0,"NCF2","neutrophil cytosolic factor 2 [Source:HGNC Symbol;Acc:HGNC:7661]",NA
"ENSG00000116741",0,"RGS2","regulator of G protein signaling 2 [Source:HGNC Symbol;Acc:HGNC:9998]",NA
"ENSG00000116824",0,"CD2","CD2 molecule [Source:HGNC Symbol;Acc:HGNC:1639]",NA
"ENSG00000116991",0,"SIPA1L2","signal induced proliferation associated 1 like 2 [Source:HGNC Symbol;Acc:HGNC:23800]",NA
"ENSG00000117115",0,"PADI2","peptidyl arginine deiminase 2 [Source:HGNC Symbol;Acc:HGNC:18341]",NA
"ENSG00000117152",0,"RGS4","regulator of G protein signaling 4 [Source:HGNC Symbol;Acc:HGNC:10000]",NA
"ENSG00000117322",0,"CR2","complement C3d receptor 2 [Source:HGNC Symbol;Acc:HGNC:2336]",NA
"ENSG00000117480",0,"FAAH","fatty acid amide hydrolase [Source:HGNC Symbol;Acc:HGNC:3553]",NA
"ENSG00000117643",0,"MAN1C1","mannosidase alpha class 1C member 1 [Source:HGNC Symbol;Acc:HGNC:19080]",NA
"ENSG00000117676",0,"RPS6KA1","ribosomal protein S6 kinase A1 [Source:HGNC Symbol;Acc:HGNC:10430]",NA
"ENSG00000117724",0,"CENPF","centromere protein F [Source:HGNC Symbol;Acc:HGNC:1857]",NA
"ENSG00000117758",0,"STX12","syntaxin 12 [Source:HGNC Symbol;Acc:HGNC:11430]",NA
"ENSG00000117971",0,"CHRNB4","cholinergic receptor nicotinic beta 4 subunit [Source:HGNC Symbol;Acc:HGNC:1964]",NA
"ENSG00000118113",0,"MMP8","matrix metallopeptidase 8 [Source:HGNC Symbol;Acc:HGNC:7175]",NA
"ENSG00000118276",0,"B4GALT6","beta-1,4-galactosyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:929]",NA
"ENSG00000118432",0,"CNR1","cannabinoid receptor 1 [Source:HGNC Symbol;Acc:HGNC:2159]",NA
"ENSG00000118495",0,"PLAGL1","PLAG1 like zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:9046]",NA
"ENSG00000118971",0,"CCND2","cyclin D2 [Source:HGNC Symbol;Acc:HGNC:1583]",NA
"ENSG00000119242",0,"CCDC92","coiled-coil domain containing 92 [Source:HGNC Symbol;Acc:HGNC:29563]",NA
"ENSG00000119280",0,"C1orf198","chromosome 1 open reading frame 198 [Source:HGNC Symbol;Acc:HGNC:25900]",NA
"ENSG00000119397",0,"CNTRL","centriolin [Source:HGNC Symbol;Acc:HGNC:1858]",NA
"ENSG00000119411",0,"BSPRY","B-box and SPRY domain containing [Source:HGNC Symbol;Acc:HGNC:18232]",NA
"ENSG00000119535",0,"CSF3R","colony stimulating factor 3 receptor [Source:HGNC Symbol;Acc:HGNC:2439]",NA
"ENSG00000119681",0,"LTBP2","latent transforming growth factor beta binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6715]",NA
"ENSG00000119772",0,"DNMT3A","DNA methyltransferase 3 alpha [Source:HGNC Symbol;Acc:HGNC:2978]",NA
"ENSG00000119777",0,"TMEM214","transmembrane protein 214 [Source:HGNC Symbol;Acc:HGNC:25983]",NA
"ENSG00000119865",0,"CNRIP1","cannabinoid receptor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24546]",NA
"ENSG00000119866",0,"BCL11A","BCL11 transcription factor A [Source:HGNC Symbol;Acc:HGNC:13221]",NA
"ENSG00000119900",0,"OGFRL1","opioid growth factor receptor like 1 [Source:HGNC Symbol;Acc:HGNC:21378]",NA
"ENSG00000120162",0,"MOB3B","MOB kinase activator 3B [Source:HGNC Symbol;Acc:HGNC:23825]",NA
"ENSG00000120549",0,"KIAA1217","KIAA1217 [Source:HGNC Symbol;Acc:HGNC:25428]",NA
"ENSG00000120708",0,"TGFBI","transforming growth factor beta induced [Source:HGNC Symbol;Acc:HGNC:11771]",NA
"ENSG00000120868",0,"APAF1","apoptotic peptidase activating factor 1 [Source:HGNC Symbol;Acc:HGNC:576]",NA
"ENSG00000120899",0,"PTK2B","protein tyrosine kinase 2 beta [Source:HGNC Symbol;Acc:HGNC:9612]",NA
"ENSG00000120913",0,"PDLIM2","PDZ and LIM domain 2 [Source:HGNC Symbol;Acc:HGNC:13992]",NA
"ENSG00000121053",0,"EPX","eosinophil peroxidase [Source:HGNC Symbol;Acc:HGNC:3423]",NA
"ENSG00000121236",0,"TRIM6","tripartite motif containing 6 [Source:HGNC Symbol;Acc:HGNC:16277]",NA
"ENSG00000121316",0,"PLBD1","phospholipase B domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26215]",NA
"ENSG00000121410",0,"A1BG","alpha-1-B glycoprotein [Source:HGNC Symbol;Acc:HGNC:5]",NA
"ENSG00000121797",0,"CCRL2","C-C motif chemokine receptor like 2 [Source:HGNC Symbol;Acc:HGNC:1612]",NA
"ENSG00000121895",0,"TMEM156","transmembrane protein 156 [Source:HGNC Symbol;Acc:HGNC:26260]",NA
"ENSG00000121966",0,"CXCR4","C-X-C motif chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:2561]",NA
"ENSG00000122026",0,"RPL21","ribosomal protein L21 [Source:HGNC Symbol;Acc:HGNC:10313]",NA
"ENSG00000122188",0,"LAX1","lymphocyte transmembrane adaptor 1 [Source:HGNC Symbol;Acc:HGNC:26005]",NA
"ENSG00000122223",0,"CD244","CD244 molecule [Source:HGNC Symbol;Acc:HGNC:18171]",NA
"ENSG00000122861",0,"PLAU","plasminogen activator, urokinase [Source:HGNC Symbol;Acc:HGNC:9052]",NA
"ENSG00000122870",0,"BICC1","BicC family RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19351]",NA
"ENSG00000122952",0,"ZWINT","ZW10 interacting kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13195]",NA
"ENSG00000123159",0,"GIPC1","GIPC PDZ domain containing family member 1 [Source:HGNC Symbol;Acc:HGNC:1226]",NA
"ENSG00000123358",0,"NR4A1","nuclear receptor subfamily 4 group A member 1 [Source:HGNC Symbol;Acc:HGNC:7980]",NA
"ENSG00000123360",0,"PDE1B","phosphodiesterase 1B [Source:HGNC Symbol;Acc:HGNC:8775]",NA
"ENSG00000123374",0,"CDK2","cyclin dependent kinase 2 [Source:HGNC Symbol;Acc:HGNC:1771]",NA
"ENSG00000123384",0,"LRP1","LDL receptor related protein 1 [Source:HGNC Symbol;Acc:HGNC:6692]",NA
"ENSG00000123405",0,"NFE2","nuclear factor, erythroid 2 [Source:HGNC Symbol;Acc:HGNC:7780]",NA
"ENSG00000123473",0,"STIL","STIL centriolar assembly protein [Source:HGNC Symbol;Acc:HGNC:10879]",NA
"ENSG00000123989",0,"CHPF","chondroitin polymerizing factor [Source:HGNC Symbol;Acc:HGNC:24291]",NA
"ENSG00000124006",0,"OBSL1","obscurin like cytoskeletal adaptor 1 [Source:HGNC Symbol;Acc:HGNC:29092]",NA
"ENSG00000124104",0,"SNX21","sorting nexin family member 21 [Source:HGNC Symbol;Acc:HGNC:16154]",NA
"ENSG00000124191",0,"TOX2","TOX high mobility group box family member 2 [Source:HGNC Symbol;Acc:HGNC:16095]",NA
"ENSG00000124406",0,"ATP8A1","ATPase phospholipid transporting 8A1 [Source:HGNC Symbol;Acc:HGNC:13531]",NA
"ENSG00000124491",0,"F13A1","coagulation factor XIII A chain [Source:HGNC Symbol;Acc:HGNC:3531]",NA
"ENSG00000124614",0,"RPS10","ribosomal protein S10 [Source:HGNC Symbol;Acc:HGNC:10383]",NA
"ENSG00000124731",0,"TREM1","triggering receptor expressed on myeloid cells 1 [Source:HGNC Symbol;Acc:HGNC:17760]",NA
"ENSG00000124772",0,"CPNE5","copine 5 [Source:HGNC Symbol;Acc:HGNC:2318]",NA
"ENSG00000124839",0,"RAB17","RAB17, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16523]",NA
"ENSG00000125245",0,"GPR18","G protein-coupled receptor 18 [Source:HGNC Symbol;Acc:HGNC:4472]",NA
"ENSG00000125266",0,"EFNB2","ephrin B2 [Source:HGNC Symbol;Acc:HGNC:3227]",NA
"ENSG00000125510",0,"OPRL1","opioid related nociceptin receptor 1 [Source:HGNC Symbol;Acc:HGNC:8155]",NA
"ENSG00000125629",0,"INSIG2","insulin induced gene 2 [Source:HGNC Symbol;Acc:HGNC:20452]",NA
"ENSG00000125885",0,"MCM8","minichromosome maintenance 8 homologous recombination repair factor [Source:HGNC Symbol;Acc:HGNC:16147]",NA
"ENSG00000125910",0,"S1PR4","sphingosine-1-phosphate receptor 4 [Source:HGNC Symbol;Acc:HGNC:3170]",NA
"ENSG00000126016",0,"AMOT","angiomotin [Source:HGNC Symbol;Acc:HGNC:17810]",NA
"ENSG00000126262",0,"FFAR2","free fatty acid receptor 2 [Source:HGNC Symbol;Acc:HGNC:4501]",NA
"ENSG00000126759",0,"CFP","complement factor properdin [Source:HGNC Symbol;Acc:HGNC:8864]",NA
"ENSG00000126778",0,"SIX1","SIX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:10887]",NA
"ENSG00000126860",0,"EVI2A","ecotropic viral integration site 2A [Source:HGNC Symbol;Acc:HGNC:3499]",NA
"ENSG00000126878",0,"AIF1L","allograft inflammatory factor 1 like [Source:HGNC Symbol;Acc:HGNC:28904]",NA
"ENSG00000127084",0,"FGD3","FYVE, RhoGEF and PH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:16027]",NA
"ENSG00000127533",0,"F2RL3","F2R like thrombin or trypsin receptor 3 [Source:HGNC Symbol;Acc:HGNC:3540]",NA
"ENSG00000127955",0,"GNAI1","G protein subunit alpha i1 [Source:HGNC Symbol;Acc:HGNC:4384]",NA
"ENSG00000128011",0,"LRFN1","leucine rich repeat and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29290]",NA
"ENSG00000128268",0,"MGAT3","beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7046]",NA
"ENSG00000128322",0,"IGLL1","immunoglobulin lambda like polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:5870]",NA
"ENSG00000128383",0,"APOBEC3A","apolipoprotein B mRNA editing enzyme catalytic subunit 3A [Source:HGNC Symbol;Acc:HGNC:17343]",NA
"ENSG00000128564",0,"VGF","VGF nerve growth factor inducible [Source:HGNC Symbol;Acc:HGNC:12684]",NA
"ENSG00000128594",0,"LRRC4","leucine rich repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:15586]",NA
"ENSG00000128602",0,"SMO","smoothened, frizzled class receptor [Source:HGNC Symbol;Acc:HGNC:11119]",NA
"ENSG00000128604",0,"IRF5","interferon regulatory factor 5 [Source:HGNC Symbol;Acc:HGNC:6120]",NA
"ENSG00000128805",0,"ARHGAP22","Rho GTPase activating protein 22 [Source:HGNC Symbol;Acc:HGNC:30320]",NA
"ENSG00000128908",0,"INO80","INO80 complex ATPase subunit [Source:HGNC Symbol;Acc:HGNC:26956]",NA
"ENSG00000128973",0,"CLN6","CLN6 transmembrane ER protein [Source:HGNC Symbol;Acc:HGNC:2077]",NA
"ENSG00000129038",0,"LOXL1","lysyl oxidase like 1 [Source:HGNC Symbol;Acc:HGNC:6665]",NA
"ENSG00000129116",0,"PALLD","palladin, cytoskeletal associated protein [Source:HGNC Symbol;Acc:HGNC:17068]",NA
"ENSG00000129450",0,"SIGLEC9","sialic acid binding Ig like lectin 9 [Source:HGNC Symbol;Acc:HGNC:10878]",NA
"ENSG00000129534",0,"MIS18BP1","MIS18 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:20190]",NA
"ENSG00000130348",0,"QRSL1","glutaminyl-tRNA amidotransferase subunit QRSL1 [Source:HGNC Symbol;Acc:HGNC:21020]",NA
"ENSG00000130475",0,"FCHO1","FCH and mu domain containing endocytic adaptor 1 [Source:HGNC Symbol;Acc:HGNC:29002]",NA
"ENSG00000130529",0,"TRPM4","transient receptor potential cation channel subfamily M member 4 [Source:HGNC Symbol;Acc:HGNC:17993]",NA
"ENSG00000130699",0,"TAF4","TATA-box binding protein associated factor 4 [Source:HGNC Symbol;Acc:HGNC:11537]",NA
"ENSG00000130881",0,"LRP3","LDL receptor related protein 3 [Source:HGNC Symbol;Acc:HGNC:6695]",NA
"ENSG00000130962",0,"PRRG1","proline rich and Gla domain 1 [Source:HGNC Symbol;Acc:HGNC:9469]",NA
"ENSG00000131042",0,"LILRB2","leukocyte immunoglobulin like receptor B2 [Source:HGNC Symbol;Acc:HGNC:6606]",NA
"ENSG00000131067",0,"GGT7","gamma-glutamyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:4259]",NA
"ENSG00000131153",0,"GINS2","GINS complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24575]",NA
"ENSG00000131634",0,"TMEM204","transmembrane protein 204 [Source:HGNC Symbol;Acc:HGNC:14158]",NA
"ENSG00000131969",0,"ABHD12B","abhydrolase domain containing 12B [Source:HGNC Symbol;Acc:HGNC:19837]",NA
"ENSG00000131981",0,"LGALS3","galectin 3 [Source:HGNC Symbol;Acc:HGNC:6563]",NA
"ENSG00000132182",0,"NUP210","nucleoporin 210 [Source:HGNC Symbol;Acc:HGNC:30052]",NA
"ENSG00000132334",0,"PTPRE","protein tyrosine phosphatase receptor type E [Source:HGNC Symbol;Acc:HGNC:9669]",NA
"ENSG00000132535",0,"DLG4","discs large MAGUK scaffold protein 4 [Source:HGNC Symbol;Acc:HGNC:2903]",NA
"ENSG00000132604",0,"TERF2","telomeric repeat binding factor 2 [Source:HGNC Symbol;Acc:HGNC:11729]",NA
"ENSG00000132640",0,"BTBD3","BTB domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15854]",NA
"ENSG00000132819",0,"RBM38","RNA binding motif protein 38 [Source:HGNC Symbol;Acc:HGNC:15818]",NA
"ENSG00000132938",0,"MTUS2","microtubule associated scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:20595]",NA
"ENSG00000133056",0,"PIK3C2B","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta [Source:HGNC Symbol;Acc:HGNC:8972]",NA
"ENSG00000133063",0,"CHIT1","chitinase 1 [Source:HGNC Symbol;Acc:HGNC:1936]",NA
"ENSG00000133067",0,"LGR6","leucine rich repeat containing G protein-coupled receptor 6 [Source:HGNC Symbol;Acc:HGNC:19719]",NA
"ENSG00000133069",0,"TMCC2","transmembrane and coiled-coil domain family 2 [Source:HGNC Symbol;Acc:HGNC:24239]",NA
"ENSG00000133110",0,"POSTN","periostin [Source:HGNC Symbol;Acc:HGNC:16953]",NA
"ENSG00000133246",0,"PRAM1","PML-RARA regulated adaptor molecule 1 [Source:HGNC Symbol;Acc:HGNC:30091]",NA
"ENSG00000133256",0,"PDE6B","phosphodiesterase 6B [Source:HGNC Symbol;Acc:HGNC:8786]",NA
"ENSG00000133454",0,"MYO18B","myosin XVIIIB [Source:HGNC Symbol;Acc:HGNC:18150]",NA
"ENSG00000133466",0,"C1QTNF6","C1q and TNF related 6 [Source:HGNC Symbol;Acc:HGNC:14343]",NA
"ENSG00000133561",0,"GIMAP6","GTPase, IMAP family member 6 [Source:HGNC Symbol;Acc:HGNC:21918]",NA
"ENSG00000133574",0,"GIMAP4","GTPase, IMAP family member 4 [Source:HGNC Symbol;Acc:HGNC:21872]",NA
"ENSG00000133800",0,"LYVE1","lymphatic vessel endothelial hyaluronan receptor 1 [Source:HGNC Symbol;Acc:HGNC:14687]",NA
"ENSG00000133816",0,"MICAL2","microtubule associated monooxygenase, calponin and LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24693]",NA
"ENSG00000133874",0,"RNF122","ring finger protein 122 [Source:HGNC Symbol;Acc:HGNC:21147]",NA
"ENSG00000134121",0,"CHL1","cell adhesion molecule L1 like [Source:HGNC Symbol;Acc:HGNC:1939]",NA
"ENSG00000134215",0,"VAV3","vav guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:12659]",NA
"ENSG00000134369",0,"NAV1","neuron navigator 1 [Source:HGNC Symbol;Acc:HGNC:15989]",NA
"ENSG00000134470",0,"IL15RA","interleukin 15 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:5978]",NA
"ENSG00000134575",0,"ACP2","acid phosphatase 2, lysosomal [Source:HGNC Symbol;Acc:HGNC:123]",NA
"ENSG00000134690",0,"CDCA8","cell division cycle associated 8 [Source:HGNC Symbol;Acc:HGNC:14629]",NA
"ENSG00000134709",0,"HOOK1","hook microtubule tethering protein 1 [Source:HGNC Symbol;Acc:HGNC:19884]",NA
"ENSG00000134755",0,"DSC2","desmocollin 2 [Source:HGNC Symbol;Acc:HGNC:3036]",NA
"ENSG00000134827",0,"TCN1","transcobalamin 1 [Source:HGNC Symbol;Acc:HGNC:11652]",NA
"ENSG00000134853",0,"PDGFRA","platelet derived growth factor receptor alpha [Source:HGNC Symbol;Acc:HGNC:8803]",NA
"ENSG00000134897",0,"BIVM","basic, immunoglobulin-like variable motif containing [Source:HGNC Symbol;Acc:HGNC:16034]",NA
"ENSG00000135069",0,"PSAT1","phosphoserine aminotransferase 1 [Source:HGNC Symbol;Acc:HGNC:19129]",NA
"ENSG00000135083",0,"CCNJL","cyclin J like [Source:HGNC Symbol;Acc:HGNC:25876]",NA
"ENSG00000135114",0,"OASL","2'-5'-oligoadenylate synthetase like [Source:HGNC Symbol;Acc:HGNC:8090]",NA
"ENSG00000135119",0,"RNFT2","ring finger protein, transmembrane 2 [Source:HGNC Symbol;Acc:HGNC:25905]",NA
"ENSG00000135363",0,"LMO2","LIM domain only 2 [Source:HGNC Symbol;Acc:HGNC:6642]",NA
"ENSG00000135636",0,"DYSF","dysferlin [Source:HGNC Symbol;Acc:HGNC:3097]",NA
"ENSG00000135678",0,"CPM","carboxypeptidase M [Source:HGNC Symbol;Acc:HGNC:2311]",NA
"ENSG00000135722",0,"FBXL8","F-box and leucine rich repeat protein 8 [Source:HGNC Symbol;Acc:HGNC:17875]",NA
"ENSG00000135919",0,"SERPINE2","serpin family E member 2 [Source:HGNC Symbol;Acc:HGNC:8951]",NA
"ENSG00000136002",0,"ARHGEF4","Rho guanine nucleotide exchange factor 4 [Source:HGNC Symbol;Acc:HGNC:684]",NA
"ENSG00000136003",0,"ISCU","iron-sulfur cluster assembly enzyme [Source:HGNC Symbol;Acc:HGNC:29882]",NA
"ENSG00000136104",0,"RNASEH2B","ribonuclease H2 subunit B [Source:HGNC Symbol;Acc:HGNC:25671]",NA
"ENSG00000136153",0,"LMO7","LIM domain 7 [Source:HGNC Symbol;Acc:HGNC:6646]",NA
"ENSG00000136158",0,"SPRY2","sprouty RTK signaling antagonist 2 [Source:HGNC Symbol;Acc:HGNC:11270]",NA
"ENSG00000136193",0,"SCRN1","secernin 1 [Source:HGNC Symbol;Acc:HGNC:22192]",NA
"ENSG00000136237",0,"RAPGEF5","Rap guanine nucleotide exchange factor 5 [Source:HGNC Symbol;Acc:HGNC:16862]",NA
"ENSG00000136492",0,"BRIP1","BRCA1 interacting helicase 1 [Source:HGNC Symbol;Acc:HGNC:20473]",NA
"ENSG00000136531",0,"SCN2A","sodium voltage-gated channel alpha subunit 2 [Source:HGNC Symbol;Acc:HGNC:10588]",NA
"ENSG00000136630",0,"HLX","H2.0 like homeobox [Source:HGNC Symbol;Acc:HGNC:4978]",NA
"ENSG00000136636",0,"KCTD3","potassium channel tetramerization domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21305]",NA
"ENSG00000136807",0,"CDK9","cyclin dependent kinase 9 [Source:HGNC Symbol;Acc:HGNC:1780]",NA
"ENSG00000136824",0,"SMC2","structural maintenance of chromosomes 2 [Source:HGNC Symbol;Acc:HGNC:14011]",NA
"ENSG00000136854",0,"STXBP1","syntaxin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11444]",NA
"ENSG00000136982",0,"DSCC1","DNA replication and sister chromatid cohesion 1 [Source:HGNC Symbol;Acc:HGNC:24453]",NA
"ENSG00000137225",0,"CAPN11","calpain 11 [Source:HGNC Symbol;Acc:HGNC:1478]",NA
"ENSG00000137801",0,"THBS1","thrombospondin 1 [Source:HGNC Symbol;Acc:HGNC:11785]",NA
"ENSG00000137804",0,"NUSAP1","nucleolar and spindle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18538]",NA
"ENSG00000137831",0,"UACA","uveal autoantigen with coiled-coil domains and ankyrin repeats [Source:HGNC Symbol;Acc:HGNC:15947]",NA
"ENSG00000137841",0,"PLCB2","phospholipase C beta 2 [Source:HGNC Symbol;Acc:HGNC:9055]",NA
"ENSG00000138131",0,"LOXL4","lysyl oxidase like 4 [Source:HGNC Symbol;Acc:HGNC:17171]",NA
"ENSG00000138180",0,"CEP55","centrosomal protein 55 [Source:HGNC Symbol;Acc:HGNC:1161]",NA
"ENSG00000138346",0,"DNA2","DNA replication helicase/nuclease 2 [Source:HGNC Symbol;Acc:HGNC:2939]",NA
"ENSG00000138356",0,"AOX1","aldehyde oxidase 1 [Source:HGNC Symbol;Acc:HGNC:553]",NA
"ENSG00000138448",0,"ITGAV","integrin subunit alpha V [Source:HGNC Symbol;Acc:HGNC:6150]",NA
"ENSG00000138587",0,"MNS1","meiosis specific nuclear structural 1 [Source:HGNC Symbol;Acc:HGNC:29636]",NA
"ENSG00000138606",0,"SHF","Src homology 2 domain containing F [Source:HGNC Symbol;Acc:HGNC:25116]",NA
"ENSG00000138670",0,"RASGEF1B","RasGEF domain family member 1B [Source:HGNC Symbol;Acc:HGNC:24881]",NA
"ENSG00000138696",0,"BMPR1B","bone morphogenetic protein receptor type 1B [Source:HGNC Symbol;Acc:HGNC:1077]",NA
"ENSG00000138722",0,"MMRN1","multimerin 1 [Source:HGNC Symbol;Acc:HGNC:7178]",NA
"ENSG00000138756",0,"BMP2K","BMP2 inducible kinase [Source:HGNC Symbol;Acc:HGNC:18041]",NA
"ENSG00000138771",0,"SHROOM3","shroom family member 3 [Source:HGNC Symbol;Acc:HGNC:30422]",NA
"ENSG00000138778",0,"CENPE","centromere protein E [Source:HGNC Symbol;Acc:HGNC:1856]",NA
"ENSG00000138829",0,"FBN2","fibrillin 2 [Source:HGNC Symbol;Acc:HGNC:3604]",NA
"ENSG00000139055",0,"ERP27","endoplasmic reticulum protein 27 [Source:HGNC Symbol;Acc:HGNC:26495]",NA
"ENSG00000139083",0,"ETV6","ETS variant transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:3495]",NA
"ENSG00000139133",0,"ALG10","ALG10 alpha-1,2-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23162]",NA
"ENSG00000139173",0,"TMEM117","transmembrane protein 117 [Source:HGNC Symbol;Acc:HGNC:25308]",NA
"ENSG00000139289",0,"PHLDA1","pleckstrin homology like domain family A member 1 [Source:HGNC Symbol;Acc:HGNC:8933]",NA
"ENSG00000139292",0,"LGR5","leucine rich repeat containing G protein-coupled receptor 5 [Source:HGNC Symbol;Acc:HGNC:4504]",NA
"ENSG00000139318",0,"DUSP6","dual specificity phosphatase 6 [Source:HGNC Symbol;Acc:HGNC:3072]",NA
"ENSG00000139324",0,"TMTC3","transmembrane O-mannosyltransferase targeting cadherins 3 [Source:HGNC Symbol;Acc:HGNC:26899]",NA
"ENSG00000139354",0,"GAS2L3","growth arrest specific 2 like 3 [Source:HGNC Symbol;Acc:HGNC:27475]",NA
"ENSG00000139572",0,"GPR84","G protein-coupled receptor 84 [Source:HGNC Symbol;Acc:HGNC:4535]",NA
"ENSG00000139679",0,"LPAR6","lysophosphatidic acid receptor 6 [Source:HGNC Symbol;Acc:HGNC:15520]",NA
"ENSG00000139734",0,"DIAPH3","diaphanous related formin 3 [Source:HGNC Symbol;Acc:HGNC:15480]",NA
"ENSG00000139899",0,"CBLN3","cerebellin 3 precursor [Source:HGNC Symbol;Acc:HGNC:20146]",NA
"ENSG00000139926",0,"FRMD6","FERM domain containing 6 [Source:HGNC Symbol;Acc:HGNC:19839]",NA
"ENSG00000140022",0,"STON2","stonin 2 [Source:HGNC Symbol;Acc:HGNC:30652]",NA
"ENSG00000140092",0,"FBLN5","fibulin 5 [Source:HGNC Symbol;Acc:HGNC:3602]",NA
"ENSG00000140263",0,"SORD","sorbitol dehydrogenase [Source:HGNC Symbol;Acc:HGNC:11184]",NA
"ENSG00000140287",0,"HDC","histidine decarboxylase [Source:HGNC Symbol;Acc:HGNC:4855]",NA
"ENSG00000140416",0,"TPM1","tropomyosin 1 [Source:HGNC Symbol;Acc:HGNC:12010]",NA
"ENSG00000140463",0,"BBS4","Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969]",NA
"ENSG00000140525",0,"FANCI","FA complementation group I [Source:HGNC Symbol;Acc:HGNC:25568]",NA
"ENSG00000140545",0,"MFGE8","milk fat globule EGF and factor V/VIII domain containing [Source:HGNC Symbol;Acc:HGNC:7036]",NA
"ENSG00000140563",0,"MCTP2","multiple C2 and transmembrane domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25636]",NA
"ENSG00000140678",0,"ITGAX","integrin subunit alpha X [Source:HGNC Symbol;Acc:HGNC:6152]",NA
"ENSG00000140743",0,"CDR2","cerebellar degeneration related protein 2 [Source:HGNC Symbol;Acc:HGNC:1799]",NA
"ENSG00000140848",0,"CPNE2","copine 2 [Source:HGNC Symbol;Acc:HGNC:2315]",NA
"ENSG00000140937",0,"CDH11","cadherin 11 [Source:HGNC Symbol;Acc:HGNC:1750]",NA
"ENSG00000141179",0,"PCTP","phosphatidylcholine transfer protein [Source:HGNC Symbol;Acc:HGNC:8752]",NA
"ENSG00000141298",0,"SSH2","slingshot protein phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:30580]",NA
"ENSG00000141337",0,"ARSG","arylsulfatase G [Source:HGNC Symbol;Acc:HGNC:24102]",NA
"ENSG00000141480",0,"ARRB2","arrestin beta 2 [Source:HGNC Symbol;Acc:HGNC:712]",NA
"ENSG00000141574",0,"SECTM1","secreted and transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:10707]",NA
"ENSG00000141682",0,"PMAIP1","phorbol-12-myristate-13-acetate-induced protein 1 [Source:HGNC Symbol;Acc:HGNC:9108]",NA
"ENSG00000141968",0,"VAV1","vav guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:12657]",NA
"ENSG00000142173",0,"COL6A2","collagen type VI alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2212]",NA
"ENSG00000142185",0,"TRPM2","transient receptor potential cation channel subfamily M member 2 [Source:HGNC Symbol;Acc:HGNC:12339]",NA
"ENSG00000142347",0,"MYO1F","myosin IF [Source:HGNC Symbol;Acc:HGNC:7600]",NA
"ENSG00000142405",0,"NLRP12","NLR family pyrin domain containing 12 [Source:HGNC Symbol;Acc:HGNC:22938]",NA
"ENSG00000142409",0,"ZNF787","zinc finger protein 787 [Source:HGNC Symbol;Acc:HGNC:26998]",NA
